corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-fra	FRA05901_Moselly	FRA05901	Moselly, Emile	Terres lorraines	1870	1918	M	viaf:19681833 wikidata:Q2356724	1907	1907	NA	1907	Bibebook	viaf:missing wikidata:Q3518724	fr	78099	NA	heterodiegetic	medium	low	T4
ELTeC-fra	FRA04601_Bazin	FRA04601	Bazin, René	Le blé qui lève	1853	1932	M	viaf:24597541 wikidata:Q127539	1907	1907	NA	1911	Bibebook	viaf:missing wikidata:Q18018658	fr	88367	NA	heterodiegetic	medium	low	T4
ELTeC-fra	FRA04501_Barres	FRA04501	Barrès, Maurice	Colette Baudoche	1862	1923	M	viaf:66463260 wikidata:Q314957	1908	1908	NA	1909	Ebooks gratuits (Yahoo Group)	viaf:293547141 wikidata:Q13422710	fr	31172	NA	homodiegetic	short	high	T4
ELTeC-fra	FRA04801_Corday	FRA04801	Corday, Michel	Les révélées	1869	1937	M	viaf:9861444 wikidata:Q17485888	1909	1909	NA	1909	Project Gutenberg	viaf:missing wikidata:missing	fr	35151	NA	heterodiegetic	short	low	T4
ELTeC-fra	FRA00201_Audoux	FRA00201	Audoux, Marguerite	Marie-Claire	1863	1937	F	viaf:71386673 wikidata:Q466650	1910	1910	NA	1925	Bibliothèque électronique du Québec (BEQ)	viaf:missing wikidata:missing	fr	37171	NA	autodiegetic	short	high	T4
ELTeC-fra	FRA07401_Leblanc	FRA07401	Leblanc, Maurice	813 (Huit-Cent-Treize)	1864	1941	M	viaf:22144617 wikidata:Q314993	1910	1910	2014	NA	CLiGS	viaf:309297569 wikidata:Q2818471	fr	112340	crime fiction	heterodiegetic	long	high	T4
ELTeC-fra	FRA05501_Lermina	FRA05501	Lermina, Jules	L'effrayante aventure	1839	1915	M	viaf:49244018 wikidata:Q3087202	1910	1910	NA	1913	Bibebook	viaf:8298151656295308400006 wikidata:Q19178442	fr	47052	crime fiction	heterodiegetic	short	low	T4
ELTeC-fra	FRA05801_Mille	FRA05801	Mille, Pierre	Louise et Barnavaux	1864	1941	M	viaf:100905302 wikidata:Q731510	1912	1912	NA	1912	Gallica (BnF)	viaf:missing wikidata:missing	fr	49700	NA	heterodiegetic	short	low	T4
ELTeC-fra	FRA02001_Gilbert	FRA02001	Gilbert, Jehan	Vers le pôle en aéroplane	1880	1940	M	viaf:51823427 wikidata:missing	1912	1912	2012	1912	Gallica (BnF)	viaf:missing wikidata:missing	fr	21626	adventure novel	heterodiegetic	short	low	T4
ELTeC-fra	FRA04202_Rolland	FRA04202	Rolland, Romain	Jean-Christophe	1866	1944	M	viaf:71397100 wikidata:Q47162	1912	1912	2016	1931-1934	CLiGS	viaf:219192997 wikidata:Q2476841	fr	587440	NA	heterodiegetic	long	high	T4
ELTeC-fra	FRA01501_France	FRA01501	France, Anatole	Les dieux ont soif: édition ELTeC	1844	1924	M	viaf:4925052 wikidata:Q42443	1912	1912	2011	1939	Fadedpage	viaf:2498149844946602960007 wikidata:missing	fr	71994	NA	heterodiegetic	medium	high	T4
ELTeC-fra	FRA03601_Proust	FRA03601	Proust, Marcel	Du côté de chez Swann	1871	1922	M	viaf:32001793 wikidata:Q7199	1913	1913	digital	1946-1947	Bibliothèque électronique du Québec (BEQ)	viaf:316309707 wikidata:Q28790495	fr	181469	NA	autodiegetic	long	high	T4
ELTeC-fra	FRA07601_Leroux	FRA07601	Leroux, Gaston	La Reine du Sabbat	1868	1927	M	viaf:19680417 wikidata:Q298827	1913	1913	2010	NA	Ebooks libres et gratuits	viaf:missing wikidata:missing	fr	217799	NA	heterodiegetic	long	high	T4
ELTeC-fra	FRA04401_Barbusse	FRA04401	Barbusse, Henri	Le Feu	1873	1935	M	viaf:68925116 wikidata:Q18404	1916	1916	NA	1916	Belenus	viaf:8216147270621135700006 wikidata:Q19194889	fr	119403	NA	heterodiegetic	long	high	T4
ELTeC-fra	FRA04701_Bourget	FRA04701	Bourget, Paul	Laurence Albani	1852	1935	M	viaf:29530799 wikidata:Q198644	1919	1919	NA	1919	Ebooks libres et gratuits	viaf:missing wikidata:Q19191309	fr	47202	NA	heterodiegetic	short	low	T4
ELTeC-fra	FRA01002_DelarueMardrus	FRA01002	Delarue-Mardrus, Lucie	Toutoune et son amour	1874	1945	F	viaf:34455354 wikidata:Q3087508	1919	1919	2018	1919	Wikisource	viaf:missing wikidata:missing	fr	35097	NA	heterodiegetic	short	low	T4
